2025-10-11 09:50:29,System,INFO,"{""event"": ""start""}"
2025-10-11 09:50:29,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:50:30,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:50:31,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:50:32,Spandan,INFO,"{""intent"": ""low_state"", ""state"": {""lights"": false}}"
2025-10-11 09:50:38,Spandan,INFO,"{""intent"": ""low_state"", ""state"": {""lights"": false}}"
2025-10-11 09:50:43,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:50:44,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:50:45,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:50:46,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:50:47,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:50:48,Spandan,INFO,"{""intent"": ""low_state"", ""state"": {""lights"": false}}"
2025-10-11 09:50:54,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:50:55,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:50:56,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:50:57,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:50:58,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:50:59,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:51:00,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:51:01,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:51:02,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:51:03,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:51:04,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:51:05,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:51:06,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:51:07,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:51:08,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:51:09,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:51:10,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:51:11,Spandan,INFO,"{""intent"": ""low_state"", ""state"": {""lights"": false}}"
2025-10-11 09:51:17,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:51:18,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:51:19,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:51:23,IoT,ERROR,"{""url"": ""http://192.168.0.105/relay_on"", ""err"": ""HTTPConnectionPool(host='192.168.0.105', port=80): Max retries exceeded with url: /relay_on (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x6d2b1df830>, 'Connection to 192.168.0.105 timed out. (connect timeout=3)'))""}"
2025-10-11 09:51:23,Spandan,INFO,"{""intent"": ""focus_high"", ""state"": {""lights"": true}}"
2025-10-11 09:51:29,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": true}}"
2025-10-11 09:51:30,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": true}}"
2025-10-11 09:51:31,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": true}}"
2025-10-11 09:51:32,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": true}}"
2025-10-11 09:51:33,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": true}}"
2025-10-11 09:51:34,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": true}}"
2025-10-11 09:51:35,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": true}}"
2025-10-11 09:51:36,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": true}}"
2025-10-11 09:51:37,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": true}}"
2025-10-11 09:51:38,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": true}}"
2025-10-11 09:51:39,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": true}}"
2025-10-11 09:51:40,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": true}}"
2025-10-11 09:51:41,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": true}}"
2025-10-11 09:51:42,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": true}}"
2025-10-11 09:51:46,IoT,ERROR,"{""url"": ""http://192.168.0.105/relay_off"", ""err"": ""HTTPConnectionPool(host='192.168.0.105', port=80): Max retries exceeded with url: /relay_off (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x6d2b214380>, 'Connection to 192.168.0.105 timed out. (connect timeout=3)'))""}"
2025-10-11 09:51:46,Spandan,INFO,"{""intent"": ""low_state"", ""state"": {""lights"": false}}"
2025-10-11 09:51:51,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:51:52,Spandan,INFO,"{""intent"": ""low_state"", ""state"": {""lights"": false}}"
2025-10-11 09:51:57,System,WARN,"{""event"": ""interrupted""}"
2025-10-11 09:55:48,System,INFO,"{""event"": ""start""}"
2025-10-11 09:55:48,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:55:49,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:55:50,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:55:51,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:55:52,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:55:53,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:55:54,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:55:55,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:55:56,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:55:57,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:55:58,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:55:59,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:00,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:01,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:02,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:03,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:04,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:05,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:06,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:07,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:08,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:09,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:10,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:11,Spandan,INFO,"{""intent"": ""low_state"", ""state"": {""lights"": false}}"
2025-10-11 09:56:19,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:20,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:21,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:22,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:23,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:23,System,WARN,"{""event"": ""interrupted""}"
2025-10-11 09:56:29,System,INFO,"{""event"": ""start""}"
2025-10-11 09:56:29,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:30,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:31,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:32,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:33,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:34,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:35,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:36,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:37,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:38,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:39,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:40,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:41,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:42,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:43,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:44,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:45,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:46,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:47,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:48,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:49,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:50,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:51,Spandan,INFO,"{""intent"": ""low_state"", ""state"": {""lights"": false}}"
2025-10-11 09:56:57,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:58,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:56:59,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:00,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:01,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:02,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:03,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:04,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:05,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:06,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:07,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:08,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:09,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:10,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:11,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:12,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:13,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
